Timestamp,Event,Value
1735576597.9225643,CAD operativo,87076
1735576597.9312832,CAD operativo,87084
1735576597.9388044,CAD operativo,87093
1735576597.947288,CAD operativo,87101
1735576597.9556057,CAD operativo,87109
1735576597.9633937,CAD operativo,87118
1735576597.9722843,CAD operativo,87126
1735576597.9804153,CAD operativo,87134
1735576597.9892614,CAD operativo,87143
1735576597.9974957,CAD operativo,87151
1735576598.0049956,CAD operativo,87159
1735576598.014362,CAD operativo,87167
1735576598.0218976,CAD operativo,87176
1735576598.0302284,CAD operativo,87184
1735576598.039098,CAD operativo,87192
1735576598.0476582,CAD operativo,87201
1735576598.0554998,CAD operativo,87209
1735576598.0631855,CAD operativo,87217
1735576598.072416,CAD operativo,87226
1735576598.0806816,CAD operativo,87234
1735576598.0880315,CAD operativo,87242
1735576598.0970314,CAD operativo,87250
1735576598.1055775,CAD operativo,87259
1735576598.11358,CAD operativo,87267
1735576598.121107,CAD operativo,87275
1735576598.130107,CAD operativo,87284
1735576598.1377957,CAD operativo,87292
1735576598.1467962,CAD operativo,87300
1735576598.1551547,CAD operativo,87309
1735576598.1631534,CAD operativo,87317
1735576598.1709025,CAD operativo,87325
1735576598.1805053,CAD operativo,87333
1735576598.1877992,CAD operativo,87342
1735576598.1963513,CAD operativo,87350
1735576598.2047524,CAD operativo,87358
1735576598.213203,CAD operativo,87367
1735576598.2214847,CAD operativo,87375
1735576598.2294846,CAD operativo,87383
1735576598.238544,CAD operativo,87392
1735576598.2465193,CAD operativo,87400
1735576598.2545435,CAD operativo,87408
1735576598.263522,CAD operativo,87416
1735576598.2711604,CAD operativo,87425
1735576598.27952,CAD operativo,87433
1735576598.28707,CAD operativo,87441
1735576598.2964694,CAD operativo,87450
1735576598.30377,CAD operativo,87458
1735576598.3120117,CAD operativo,87466
1735576598.3215888,CAD operativo,87475
1735576598.3296397,CAD operativo,87483
1735576598.3370175,CAD operativo,87491
1735576598.3460164,CAD operativo,87499
1735576598.35402,CAD operativo,87508
1735576598.362017,CAD operativo,87516
1735576598.3700309,CAD operativo,87524
1735576598.3787801,CAD operativo,87533
1735576598.3875375,CAD operativo,87541
1735576598.3957033,CAD operativo,87549
1735576598.4042244,CAD operativo,87558
1735576598.4122245,CAD operativo,87566
1735576598.4201455,CAD operativo,87574
1735576598.4294584,CAD operativo,87582
1735576598.4376566,CAD operativo,87591
1735576598.4450474,CAD operativo,87599
1735576598.45321,CAD operativo,87607
1735576598.462389,CAD operativo,87616
1735576598.469874,CAD operativo,87624
1735576598.4781928,CAD operativo,87632
1735576598.487531,CAD operativo,87641
1735576598.4948072,CAD operativo,87649
1735576598.502952,CAD operativo,87657
1735576598.5120866,CAD operativo,87665
1735576598.5206342,CAD operativo,87674
1735576598.5279481,CAD operativo,87682
1735576598.5361128,CAD operativo,87690
1735576598.5456138,CAD operativo,87699
1735576598.553098,CAD operativo,87707
1735576598.5614595,CAD operativo,87715
1735576598.5704238,CAD operativo,87724
1735576598.5785677,CAD operativo,87732
1735576598.5865722,CAD operativo,87740
1735576598.5952013,CAD operativo,87748
1735576598.6033561,CAD operativo,87757
1735576598.6104546,CAD operativo,87765
1735576598.6196923,CAD operativo,87773
1735576598.6277022,CAD operativo,87782
1735576598.6354845,CAD operativo,87790
1735576598.643922,CAD operativo,87798
1735576598.6534462,CAD operativo,87807
1735576598.6605542,CAD operativo,87815
1735576598.6690652,CAD operativo,87823
1735576598.6780636,CAD operativo,87831
1735576598.686063,CAD operativo,87840
1735576598.6940634,CAD operativo,87848
1735576598.7024102,CAD operativo,87856
1735576598.71104,CAD operativo,87865
1735576598.7195747,CAD operativo,87873
1735576598.7276053,CAD operativo,87881
1735576598.7357872,CAD operativo,87890
1735576598.74435,CAD operativo,87898
1735576598.7518947,CAD operativo,87906
1735576598.7606149,CAD operativo,87914
1735576598.7696202,CAD operativo,87923
1735576598.7775757,CAD operativo,87931
1735576598.7852015,CAD operativo,87939
1735576598.7943242,CAD operativo,87948
1735576598.8021784,CAD operativo,87956
1735576598.8102057,CAD operativo,87964
1735576598.8192792,CAD operativo,87973
1735576598.827578,CAD operativo,87981
1735576598.835542,CAD operativo,87989
1735576598.8440046,CAD operativo,87997
1735576598.8520203,CAD operativo,88006
1735576598.8605237,CAD operativo,88014
1735576598.8687408,CAD operativo,88022
1735576598.876991,CAD operativo,88031
1735576598.8855195,CAD operativo,88039
1735576598.8935192,CAD operativo,88047
1735576598.9016182,CAD operativo,88056
1735576598.909556,CAD operativo,88064
1735576598.9185512,CAD operativo,88072
1735576598.9274638,CAD operativo,88080
1735576598.934975,CAD operativo,88089
1735576598.9431818,CAD operativo,88097
1735576598.9518743,CAD operativo,88105
1735576598.9603403,CAD operativo,88114
1735576598.9683907,CAD operativo,88122
1735576598.976733,CAD operativo,88130
1735576598.9848316,CAD operativo,88139
1735576598.9934616,CAD operativo,88147
1735576599.000839,CAD operativo,88155
1735576599.01007,CAD operativo,88163
1735576599.0184224,CAD operativo,88172
1735576599.0259988,CAD operativo,88180
1735576599.0340009,CAD operativo,88188
1735576599.043242,CAD operativo,88197
1735576599.0513995,CAD operativo,88205
1735576599.058969,CAD operativo,88213
1735576599.0679755,CAD operativo,88222
1735576599.0759747,CAD operativo,88230
1735576599.0839748,CAD operativo,88238
1735576599.0929747,CAD operativo,88247
1735576599.1016533,CAD operativo,88255
1735576599.1097043,CAD operativo,88263
1735576599.1177754,CAD operativo,88271
1735576599.1263347,CAD operativo,88280
1735576599.1343348,CAD operativo,88288
1735576599.142335,CAD operativo,88296
1735576599.1513362,CAD operativo,88305
1735576599.1593342,CAD operativo,88313
1735576599.1676714,CAD operativo,88321
1735576599.1763842,CAD operativo,88329
1735576599.1844752,CAD operativo,88338
1735576599.1925614,CAD operativo,88346
1735576599.2015712,CAD operativo,88354
1735576599.2095776,CAD operativo,88363
1735576599.2175784,CAD operativo,88371
1735576599.2250924,CAD operativo,88379
1735576599.234094,CAD operativo,88388
1735576599.242093,CAD operativo,88396
1735576599.2500947,CAD operativo,88404
1735576599.2590935,CAD operativo,88412
1735576599.2670932,CAD operativo,88421
1735576599.2740934,CAD operativo,88429
1735576599.2836468,CAD operativo,88437
1735576599.292243,CAD operativo,88446
1735576599.3001268,CAD operativo,88454
1735576599.3081322,CAD operativo,88462
1735576599.317134,CAD operativo,88471
1735576599.3256416,CAD operativo,88479
1735576599.333642,CAD operativo,88487
1735576599.3416414,CAD operativo,88495
1735576599.3506422,CAD operativo,88504
1735576599.357641,CAD operativo,88512
1735576599.3663652,CAD operativo,88520
1735576599.375363,CAD operativo,88529
1735576599.383365,CAD operativo,88537
1735576599.3916936,CAD operativo,88545
1735576599.3999472,CAD operativo,88553
1735576599.4079556,CAD operativo,88562
1735576599.4159548,CAD operativo,88570
1735576599.4244664,CAD operativo,88578
1735576599.4334688,CAD operativo,88587
1735576599.441468,CAD operativo,88595
1735576599.4494684,CAD operativo,88603
1735576599.4584684,CAD operativo,88612
1735576599.4664688,CAD operativo,88620
1735576599.474469,CAD operativo,88628
1735576599.4831119,CAD operativo,88636
1735576599.4911118,CAD operativo,88645
1735576599.499112,CAD operativo,88653
1735576599.5071173,CAD operativo,88661
1735576599.516118,CAD operativo,88670
1735576599.5246327,CAD operativo,88678
1735576599.5326335,CAD operativo,88686
1735576599.5406337,CAD operativo,88694
1735576599.549462,CAD operativo,88703
1735576599.5572627,CAD operativo,88711
1735576599.571836,CAD operativo,88719
1735576599.574254,CAD operativo,88728
1735576599.582266,CAD operativo,88736
1735576599.5902643,CAD operativo,88744
1735576599.5987527,CAD operativo,88753
1735576599.6074014,CAD operativo,88761
1735576599.6157598,CAD operativo,88769
1735576599.6245468,CAD operativo,88777
1735576599.6325457,CAD operativo,88786
1735576599.6406028,CAD operativo,88794
1735576599.6496038,CAD operativo,88802
1735576599.656985,CAD operativo,88811
1735576599.6650615,CAD operativo,88819
1735576599.673046,CAD operativo,88827
1735576599.682047,CAD operativo,88836
1735576599.690045,CAD operativo,88844
1735576599.6980493,CAD operativo,88852
1735576599.7074811,CAD operativo,88860
1735576599.7152052,CAD operativo,88869
1735576599.723293,CAD operativo,88877
1735576599.7318318,CAD operativo,88885
1735576599.7398312,CAD operativo,88894
1735576599.747832,CAD operativo,88902
1735576599.7558305,CAD operativo,88910
1735576599.7648299,CAD operativo,88919
1735576599.7728307,CAD operativo,88927
1735576599.7810524,CAD operativo,88935
1735576599.790054,CAD operativo,88943
1735576599.798132,CAD operativo,88952
1735576599.8068278,CAD operativo,88960
1735576599.8147662,CAD operativo,88968
1735576599.823282,CAD operativo,88977
1735576599.831459,CAD operativo,88985
1735576599.8395083,CAD operativo,88993
1735576599.8486102,CAD operativo,89002
1735576599.856704,CAD operativo,89010
1735576599.8647883,CAD operativo,89018
1735576599.8728614,CAD operativo,89026
1735576599.8808613,CAD operativo,89035
1735576599.8888612,CAD operativo,89043
1735576599.8985531,CAD operativo,89051
1735576599.906662,CAD operativo,89060
1735576599.913664,CAD operativo,89068
1735576599.9226546,CAD operativo,89076
1735576599.9316597,CAD operativo,89085
1735576599.9396563,CAD operativo,89093
1735576599.9476564,CAD operativo,89101
1735576599.9556582,CAD operativo,89109
1735576599.9646573,CAD operativo,89118
1735576599.9726574,CAD operativo,89126
1735576599.980664,CAD operativo,89134
1735576599.9892623,CAD operativo,89143
1735576599.9968512,CAD operativo,89151
1735576600.005499,CAD operativo,89159
1735576600.0139072,CAD operativo,89168
1735576600.0224192,CAD operativo,89176
1735576600.0304198,CAD operativo,89184
1735576600.0394182,CAD operativo,89192
1735576600.0474203,CAD operativo,89201
1735576600.055713,CAD operativo,89209
1735576600.0637672,CAD operativo,89217
1735576600.072334,CAD operativo,89226
1735576600.0803883,CAD operativo,89234
1735576600.0886319,CAD operativo,89242
1735576600.0971706,CAD operativo,89250
1735576600.1051667,CAD operativo,89259
1735576600.1131706,CAD operativo,89267
1735576600.1216745,CAD operativo,89275
1735576600.1306827,CAD operativo,89284
1735576600.1386793,CAD operativo,89292
1735576600.14668,CAD operativo,89300
1735576600.154682,CAD operativo,89309
1735576600.162681,CAD operativo,89317
1735576600.1714318,CAD operativo,89325
1735576600.180435,CAD operativo,89333
1735576600.1884494,CAD operativo,89342
1735576600.1957796,CAD operativo,89350
1735576600.2053106,CAD operativo,89358
1735576600.2135422,CAD operativo,89367
1735576600.221088,CAD operativo,89375
1735576600.2293108,CAD operativo,89383
1735576600.238311,CAD operativo,89392
1735576600.2455606,CAD operativo,89400
1735576600.2538564,CAD operativo,89408
1735576600.2628567,CAD operativo,89416
1735576600.2713199,CAD operativo,89425
1735576600.278677,CAD operativo,89433
1735576600.2886233,CAD operativo,89441
1735576600.2956245,CAD operativo,89450
1735576600.3038359,CAD operativo,89458
1735576600.3118792,CAD operativo,89466
1735576600.3212657,CAD operativo,89475
1735576600.3293245,CAD operativo,89483
1735576600.3375344,CAD operativo,89491
1735576600.346535,CAD operativo,89499
1735576600.3545344,CAD operativo,89508
1735576600.3625326,CAD operativo,89516
1735576600.371533,CAD operativo,89524
1735576600.3795352,CAD operativo,89533
1735576600.3875322,CAD operativo,89541
1735576600.3958933,CAD operativo,89549
1735576600.4045262,CAD operativo,89558
1735576600.4126701,CAD operativo,89566
1735576600.42029,CAD operativo,89574
1735576600.42942,CAD operativo,89582
1735576600.441515,CAD operativo,89591
1735576600.4455166,CAD operativo,89599
1735576600.4545162,CAD operativo,89607
1735576600.4625175,CAD operativo,89616
1735576600.4705164,CAD operativo,89624
1735576600.4785156,CAD operativo,89632
1735576600.4865184,CAD operativo,89641
1735576600.4947817,CAD operativo,89649
1735576600.503429,CAD operativo,89657
1735576600.5123649,CAD operativo,89665
1735576600.5200572,CAD operativo,89674
1735576600.5284393,CAD operativo,89682
1735576600.536197,CAD operativo,89690
1735576600.5450227,CAD operativo,89699
1735576600.55289,CAD operativo,89707
1735576600.5608935,CAD operativo,89715
1735576600.5702744,CAD operativo,89724
1735576600.5782743,CAD operativo,89732
1735576600.586535,CAD operativo,89740
1735576600.595159,CAD operativo,89748
1735576600.6031685,CAD operativo,89757
1735576600.6112247,CAD operativo,89765
1735576600.620102,CAD operativo,89773
1735576600.6278276,CAD operativo,89782
1735576600.636545,CAD operativo,89790
1735576600.6448207,CAD operativo,89798
1735576600.652999,CAD operativo,89807
1735576600.661241,CAD operativo,89815
1735576600.6694837,CAD operativo,89823
1735576600.6785734,CAD operativo,89831
1735576600.6865942,CAD operativo,89840
1735576600.6947224,CAD operativo,89848
1735576600.7027223,CAD operativo,89856
1735576600.7109053,CAD operativo,89865
1735576600.7196057,CAD operativo,89873
1735576600.72747,CAD operativo,89881
1735576600.735993,CAD operativo,89889
1735576600.7446146,CAD operativo,89898
1735576600.7526596,CAD operativo,89906
1735576600.7615275,CAD operativo,89914
1735576600.7694557,CAD operativo,89923
1735576600.777628,CAD operativo,89931
1735576600.7850235,CAD operativo,89939
1735576600.794493,CAD operativo,89948
1735576600.8027236,CAD operativo,89956
1735576600.8107584,CAD operativo,89964
1735576600.8187587,CAD operativo,89972
1735576600.8272734,CAD operativo,89981
1735576600.835652,CAD operativo,89989
1735576600.8437037,CAD operativo,89997
1735576600.8527036,CAD operativo,90006
1735576600.8607078,CAD operativo,90014
1735576600.868432,CAD operativo,90022
1735576600.877326,CAD operativo,90031
1735576600.8846254,CAD operativo,90039
1735576600.8933938,CAD operativo,90047
1735576600.9017537,CAD operativo,90055
1735576600.9098291,CAD operativo,90064
1735576600.9179642,CAD operativo,90072
1735576600.927208,CAD operativo,90080
1735576600.9353824,CAD operativo,90089
1735576600.9434264,CAD operativo,90097
1735576600.9518008,CAD operativo,90105
1735576600.9600036,CAD operativo,90114
1735576600.968004,CAD operativo,90122
1735576600.9760041,CAD operativo,90130
1735576600.9856112,CAD operativo,90138
1735576600.9936411,CAD operativo,90147
1735576601.0014951,CAD operativo,90155
1735576601.010578,CAD operativo,90163
1735576601.0185783,CAD operativo,90172
1735576601.0266597,CAD operativo,90180
1735576601.033771,CAD operativo,90188
1735576601.0432599,CAD operativo,90197
1735576601.0516064,CAD operativo,90205
1735576601.059756,CAD operativo,90213
1735576601.0676746,CAD operativo,90221
1735576601.0761008,CAD operativo,90230
1735576601.0841138,CAD operativo,90238
1735576601.0933108,CAD operativo,90246
1735576601.1013207,CAD operativo,90255
1735576601.108889,CAD operativo,90263
1735576601.1168983,CAD operativo,90271
1735576601.1260629,CAD operativo,90280
1735576601.1346285,CAD operativo,90288
1735576601.1423697,CAD operativo,90296
1735576601.1516805,CAD operativo,90304
1735576601.1588464,CAD operativo,90313
1735576601.1668468,CAD operativo,90321
1735576601.1758463,CAD operativo,90329
1735576601.184644,CAD operativo,90338
1735576601.1926286,CAD operativo,90346
1735576601.2000108,CAD operativo,90354
1735576601.2088566,CAD operativo,90363
1735576601.2175033,CAD operativo,90371
1735576601.2254927,CAD operativo,90379
1735576601.2347162,CAD operativo,90388
1735576601.2427158,CAD operativo,90396
1735576601.2500448,CAD operativo,90404
1735576601.2590446,CAD operativo,90412
1735576601.2675393,CAD operativo,90421
1735576601.2755394,CAD operativo,90429
1735576601.2843335,CAD operativo,90437
1735576601.2917364,CAD operativo,90446
1735576601.2999785,CAD operativo,90454
1735576601.3083043,CAD operativo,90462
1735576601.3167832,CAD operativo,90471
1735576601.325518,CAD operativo,90479
1735576601.3330314,CAD operativo,90487
1735576601.3419013,CAD operativo,90495
1735576601.3499007,CAD operativo,90504
1735576601.358019,CAD operativo,90512
1735576601.3663263,CAD operativo,90520
1735576601.3753257,CAD operativo,90529
1735576601.3834493,CAD operativo,90537
